semel,year,school,city,city_norm,match_stage,cluster,index_value,population,locality_form,ses_locality_name,log_population,district,sector,supervision,legal_status,education_stage,nurture_quintile,avg_class_size,total_budget_per_student,teaching_budget_per_student,tuition_per_student,perimeter_per_student,projects_per_student,purchases_per_student,transport_per_student,private_hours_per_student,special_ed_share,log_school_size,math_avg_grade,english_avg_grade,math_5unit_participation,english_5unit_participation,math_takers_total,english_takers_total,students_regular,students_special,budget_total,cost_teaching,cost_tuition,cost_perimeter,cost_projects,cost_purchases,cost_transport,hours_private,combined_avg_grade,total_takers,log_total_takers,iso_outlier,lof_outlier,lof_score,iso_score,outlier_consensus,outlier_any
499681,2016,"תיכון ע""ש גולדה",נס ציונה,נס ציונה,exact,8.0,1.309,46535.0,,נס ציונה,10.747981485590598,מרכז,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,22.181818181818183,18849.75279262295,0.0,18684.171557377056,2.098237704918033,152.09319672131147,27.58980081967213,-16.2,0.0,0.0,5.501258210544727,87.93742268041237,86.98814432989691,0.2061855670103092,0.5773195876288659,97.0,97.0,244.0,0.0,4599339.681399999,0.0,4558937.860000001,511.97,37110.74,6731.9114,-3952.8,0.0,87.46278350515465,194.0,5.272999558563747,False,False,-1.1459282508997153,-0.47282384510441283,False,False
499806,2014,נחלת ישראל,מגדל העמק,מגדל העמק,exact,4.0,-0.252,24865.0,,מגדל העמק,10.121256687512885,צפון,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",3.0,29.428571428571427,23294.16873786408,8150.250728155339,13725.530825242724,1163.3521844660193,247.75364077669903,17.29514563106796,-10.013786407766991,0.1650485436893204,0.0,5.332718793265369,77.33,82.00279069767441,0.1282051282051282,0.3023255813953488,39.0,43.0,206.0,0.0,4798598.760000001,1678951.65,2827459.350000001,239650.55,51037.25,3562.8,-2062.84,34.0,79.6663953488372,82.0,4.418840607796598,False,False,-1.1031204316185708,-0.41139762799998236,False,False
499806,2015,נחלת ישראל,מגדל העמק,מגדל העמק,exact,4.0,-0.252,24865.0,,מגדל העמק,10.121256687512885,צפון,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",3.0,29.428571428571427,23294.16873786408,8150.250728155339,13725.530825242724,1163.3521844660193,247.75364077669903,17.29514563106796,-10.013786407766991,0.1650485436893204,0.0,5.332718793265369,82.59,76.86,0.1851851851851851,0.1785714285714285,27.0,28.0,206.0,0.0,4798598.760000001,1678951.65,2827459.350000001,239650.55,51037.25,3562.8,-2062.84,34.0,79.725,55.0,4.02535169073515,False,False,-1.184019390717109,-0.4380137066236195,False,False
499806,2016,נחלת ישראל,מגדל העמק,מגדל העמק,exact,4.0,-0.252,24865.0,,מגדל העמק,10.121256687512885,צפון,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",3.0,29.428571428571427,23294.16873786408,8150.250728155339,13725.530825242724,1163.3521844660193,247.75364077669903,17.29514563106796,-10.013786407766991,0.1650485436893204,0.0,5.332718793265369,82.38000000000001,,0.35,0.4347826086956521,20.0,23.0,206.0,0.0,4798598.760000001,1678951.65,2827459.350000001,239650.55,51037.25,3562.8,-2062.84,34.0,82.38000000000001,43.0,3.784189633918261,False,False,-1.1707010457504141,-0.4893417875186546,False,False
508093,2013,ברנקו וייס אור יהודה,אור יהודה,אור יהודה,exact,6.0,0.171,36068.0,,אור יהודה,10.49318904964302,תל אביב,יהודי,ממלכתי,מוכר,עליונה בלבד,,16.571428571428573,35908.36693085764,0.0,34706.31568965517,7.477758620689655,118.0676724137931,1084.766499823165,-8.260689655172413,0.0,0.0,4.762173934797756,,86.92,0.0,0.0,6.0,12.0,116.0,0.0,4165370.563979487,0.0,4025932.62,867.42,13695.85,125832.91397948716,-958.24,0.0,86.92,18.0,2.9444389791664403,False,False,-1.0957842513756704,-0.5106212315365597,False,False
508093,2014,ברנקו וייס אור יהודה,אור יהודה,אור יהודה,exact,6.0,0.171,36068.0,,אור יהודה,10.49318904964302,תל אביב,יהודי,ממלכתי,מוכר,עליונה בלבד,,16.571428571428573,35908.36693085764,0.0,34706.31568965517,7.477758620689655,118.0676724137931,1084.766499823165,-8.260689655172413,0.0,0.0,4.762173934797756,,,,0.0,,5.0,116.0,0.0,4165370.563979487,0.0,4025932.62,867.42,13695.85,125832.91397948716,-958.24,0.0,,5.0,1.791759469228055,False,False,,,False,False
508093,2015,ברנקו וייס אור יהודה,אור יהודה,אור יהודה,exact,6.0,0.171,36068.0,,אור יהודה,10.49318904964302,תל אביב,יהודי,ממלכתי,מוכר,עליונה בלבד,,16.571428571428573,35908.36693085764,0.0,34706.31568965517,7.477758620689655,118.0676724137931,1084.766499823165,-8.260689655172413,0.0,0.0,4.762173934797756,,76.73,0.0,0.0,7.0,15.0,116.0,0.0,4165370.563979487,0.0,4025932.62,867.42,13695.85,125832.91397948716,-958.24,0.0,76.73,22.0,3.1354942159291497,False,False,-0.984233889553839,-0.48252896801168743,False,False
508093,2016,ברנקו וייס אור יהודה,אור יהודה,אור יהודה,exact,6.0,0.171,36068.0,,אור יהודה,10.49318904964302,תל אביב,יהודי,ממלכתי,מוכר,עליונה בלבד,,16.571428571428573,35908.36693085764,0.0,34706.31568965517,7.477758620689655,118.0676724137931,1084.766499823165,-8.260689655172413,0.0,0.0,4.762173934797756,,74.0,0.0,0.0,7.0,17.0,116.0,0.0,4165370.563979487,0.0,4025932.62,867.42,13695.85,125832.91397948716,-958.24,0.0,74.0,24.0,3.2188758248682006,False,False,-0.9870203934911709,-0.47703405862314724,False,False
519116,2015,עמל זיו רחובות,רחובות,רחובות,exact,7.0,0.641,132509.0,,רחובות,11.79441339325868,מרכז,יהודי,ממלכתי,מוכר,עליונה בלבד,,13.444444444444445,37279.881487603314,0.0,37165.67553719009,0.0,116.72561983471074,0.0,-2.5196694214876034,0.0,0.0,4.804021044733257,,,,0.0,,6.0,121.0,0.0,4510865.660000001,0.0,4497046.74,0.0,14123.8,0.0,-304.88,0.0,,6.0,1.9459101490553132,False,False,,,False,False
520098,2016,"ממ""ד לבנים",הרצליה,הרצלייה,exact,8.0,1.291,91621.0,,הרצלייה,11.425426696497391,תל אביב,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",2.0,18.4,29555.967887892177,20407.055977173917,5444.080217391305,1316.9366304347825,85.40434782608695,312.95767158783246,-10.263478260869563,0.3767391304347826,0.0,4.532599493153256,,,0.0,0.0,10.0,9.0,92.0,0.0,2719149.04568608,1877449.1499,500855.3800000001,121158.17,7857.2,28792.105786080585,-944.24,34.66,,19.0,2.995732273553991,False,False,,,False,False
520262,2013,"בי""ס בית אקשטיין",גבעתיים,גבעתיים,exact,8.0,1.455,57493.0,,גבעתיים,10.959435873514742,תל אביב,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.170483995038151,70.14,91.19645161290325,0.0,0.1388888888888889,28.0,36.0,0.0,175.0,5263878.335200001,0.0,4622.360000000001,538044.32,4684794.360000001,36417.2952,0.0,0.0,80.66822580645163,64.0,4.174387269895637,False,False,,,False,False
520262,2014,"בי""ס בית אקשטיין",גבעתיים,גבעתיים,exact,8.0,1.455,57493.0,,גבעתיים,10.959435873514742,תל אביב,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.170483995038151,73.38,86.63600000000001,0.0,0.3823529411764705,29.0,34.0,0.0,175.0,5263878.335200001,0.0,4622.360000000001,538044.32,4684794.360000001,36417.2952,0.0,0.0,80.00800000000001,63.0,4.1588830833596715,False,False,,,False,False
520262,2015,"בי""ס בית אקשטיין",גבעתיים,גבעתיים,exact,8.0,1.455,57493.0,,גבעתיים,10.959435873514742,תל אביב,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.170483995038151,75.22,83.75793103448277,0.0,0.4473684210526316,36.0,38.0,0.0,175.0,5263878.335200001,0.0,4622.360000000001,538044.32,4684794.360000001,36417.2952,0.0,0.0,79.48896551724138,74.0,4.31748811353631,False,False,,,False,False
520262,2016,"בי""ס בית אקשטיין",גבעתיים,גבעתיים,exact,8.0,1.455,57493.0,,גבעתיים,10.959435873514742,תל אביב,יהודי,ממלכתי,מוכר,יסודי ועליונה,,,,,,,,,,,1.0,5.170483995038151,77.45,73.67,0.0,0.3125,29.0,32.0,0.0,175.0,5263878.335200001,0.0,4622.360000000001,538044.32,4684794.360000001,36417.2952,0.0,0.0,75.56,61.0,4.127134385045092,False,False,,,False,False
533208,2013,"מרכז נוער ע""ש מצקין",תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,עליונה בלבד,,14.3,40714.41092821279,0.0,4496.1853846153845,12.587902097902097,10399.434965034969,1037.78085828272,-7.760000000000001,0.0,0.0,4.969813299576001,,,,0.0,,9.0,143.0,0.0,5822160.762734429,0.0,642954.51,1800.07,1487119.2000000002,148402.66273442894,-1109.68,0.0,,9.0,2.302585092994046,False,False,,,False,False
533208,2014,"מרכז נוער ע""ש מצקין",תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,עליונה בלבד,,14.3,40714.41092821279,0.0,4496.1853846153845,12.587902097902097,10399.434965034969,1037.78085828272,-7.760000000000001,0.0,0.0,4.969813299576001,,,0.0,0.0,10.0,9.0,143.0,0.0,5822160.762734429,0.0,642954.51,1800.07,1487119.2000000002,148402.66273442894,-1109.68,0.0,,19.0,2.995732273553991,False,False,,,False,False
533208,2015,"מרכז נוער ע""ש מצקין",תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,עליונה בלבד,,14.3,40714.41092821279,0.0,4496.1853846153845,12.587902097902097,10399.434965034969,1037.78085828272,-7.760000000000001,0.0,0.0,4.969813299576001,,,0.0,0.0,6.0,7.0,143.0,0.0,5822160.762734429,0.0,642954.51,1800.07,1487119.2000000002,148402.66273442894,-1109.68,0.0,,13.0,2.6390573296152584,False,False,,,False,False
533208,2016,"מרכז נוער ע""ש מצקין",תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,עליונה בלבד,,14.3,40714.41092821279,0.0,4496.1853846153845,12.587902097902097,10399.434965034969,1037.78085828272,-7.760000000000001,0.0,0.0,4.969813299576001,65.5,74.87000000000002,0.0,0.0,12.0,15.0,143.0,0.0,5822160.762734429,0.0,642954.51,1800.07,1487119.2000000002,148402.66273442894,-1109.68,0.0,70.185,27.0,3.332204510175204,False,False,-1.0497074971657903,-0.5399800325666889,False,False
540021,2013,תיכון תלמה ילין,גבעתיים,גבעתיים,exact,8.0,1.455,57493.0,,גבעתיים,10.959435873514742,תל אביב,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,38.0,17665.834689927888,0.0,17491.63045614035,3.0950877192982458,99.5378947368421,88.40858466472493,-16.837333333333333,0.0,0.0,6.3473892096560105,90.49587412587412,91.17,0.1258741258741259,1.0,143.0,141.0,570.0,0.0,10069525.773258897,0.0,9970229.36,1764.2,56736.6,50392.89325889321,-9597.28,0.0,90.83293706293706,284.0,5.652489180268651,True,True,-1.6221009690441952,-0.5492258155343825,True,True
540021,2014,תיכון תלמה ילין,גבעתיים,גבעתיים,exact,8.0,1.455,57493.0,,גבעתיים,10.959435873514742,תל אביב,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,38.0,17665.834689927888,0.0,17491.63045614035,3.0950877192982458,99.5378947368421,88.40858466472493,-16.837333333333333,0.0,0.0,6.3473892096560105,89.53951048951049,89.14,0.1468531468531468,0.9452054794520548,143.0,146.0,570.0,0.0,10069525.773258897,0.0,9970229.36,1764.2,56736.6,50392.89325889321,-9597.28,0.0,89.33975524475525,289.0,5.66988092298052,False,True,-1.485644408835019,-0.5368458476266349,False,True
540021,2015,תיכון תלמה ילין,גבעתיים,גבעתיים,exact,8.0,1.455,57493.0,,גבעתיים,10.959435873514742,תל אביב,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,38.0,17665.834689927888,0.0,17491.63045614035,3.0950877192982458,99.5378947368421,88.40858466472493,-16.837333333333333,0.0,0.0,6.3473892096560105,92.6496,89.59377483443708,0.12,0.8940397350993378,150.0,151.0,570.0,0.0,10069525.773258897,0.0,9970229.36,1764.2,56736.6,50392.89325889321,-9597.28,0.0,91.12168741721854,301.0,5.71042701737487,False,True,-1.544511108880885,-0.5330975381054233,False,True
540021,2016,תיכון תלמה ילין,גבעתיים,גבעתיים,exact,8.0,1.455,57493.0,,גבעתיים,10.959435873514742,תל אביב,יהודי,ממלכתי,מוכר,עליונה בלבד,1.0,38.0,17665.834689927888,0.0,17491.63045614035,3.0950877192982458,99.5378947368421,88.40858466472493,-16.837333333333333,0.0,0.0,6.3473892096560105,93.66617021276596,91.34,0.1843971631205673,0.950354609929078,141.0,141.0,570.0,0.0,10069525.773258897,0.0,9970229.36,1764.2,56736.6,50392.89325889321,-9597.28,0.0,92.50308510638298,282.0,5.645446897643238,True,True,-1.5377808008371459,-0.5528226577918043,True,True
540039,2013,"מכללת אמי""ת תל-אביב",תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,23.25,27045.159537461343,20950.867396774192,732.5482795698925,2209.7272043010757,-257.87129032258065,3415.442785848433,-5.554838709677419,0.369247311827957,0.0,4.543294782270004,62.04,68.24,0.0,0.1470588235294117,29.0,34.0,93.0,0.0,2515199.8369839047,1948430.6679,68126.99,205504.63,-23982.03,317636.17908390425,-516.6,34.34,65.14,63.0,4.1588830833596715,False,False,-1.0584581863874332,-0.4937472008945254,False,False
540039,2014,"מכללת אמי""ת תל-אביב",תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",4.0,23.25,27045.159537461343,20950.867396774192,732.5482795698925,2209.7272043010757,-257.87129032258065,3415.442785848433,-5.554838709677419,0.369247311827957,0.0,4.543294782270004,73.18,79.78,0.0,0.0,23.0,27.0,93.0,0.0,2515199.8369839047,1948430.6679,68126.99,205504.63,-23982.03,317636.17908390425,-516.6,34.34,76.48,50.0,3.9318256327243257,False,False,-1.0122329450728764,-0.4756429460644423,False,False
540062,2013,גמנסיה עברית הרצליה,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,33.416666666666664,19801.574599490963,6264.583635162095,10425.00377389859,1002.292310889443,317.59355777223607,96.24785543443096,-14.26503740648379,0.1121529509559434,0.0082440230832646,7.101675971619444,84.49490066225165,88.3125,0.1986754966887417,0.7254901960784313,151.0,153.0,1203.0,10.0,23821294.24318763,7536294.1131,12541279.540000005,1205757.65,382065.05,115786.17008762044,-17160.84,134.92000000000002,86.40370033112583,304.0,5.720311776607412,False,False,-1.002447435973771,-0.4542319544745647,False,False
540062,2014,גמנסיה עברית הרצליה,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,33.416666666666664,19801.574599490963,6264.583635162095,10425.00377389859,1002.292310889443,317.59355777223607,96.24785543443096,-14.26503740648379,0.1121529509559434,0.0082440230832646,7.101675971619444,85.58553846153845,88.83837209302327,0.1692307692307692,0.7906976744186046,130.0,129.0,1203.0,10.0,23821294.24318763,7536294.1131,12541279.540000005,1205757.65,382065.05,115786.17008762044,-17160.84,134.92000000000002,87.21195527728085,259.0,5.560681631015528,False,False,-1.0215132540081913,-0.46329852494241497,False,False
540062,2015,גמנסיה עברית הרצליה,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,33.416666666666664,19801.574599490963,6264.583635162095,10425.00377389859,1002.292310889443,317.59355777223607,96.24785543443096,-14.26503740648379,0.1121529509559434,0.0082440230832646,7.101675971619444,87.89167567567567,88.17173913043479,0.1783783783783784,0.8260869565217391,185.0,184.0,1203.0,10.0,23821294.24318763,7536294.1131,12541279.540000005,1205757.65,382065.05,115786.17008762044,-17160.84,134.92000000000002,88.03170740305524,369.0,5.91350300563827,False,False,-0.98181745737147,-0.4727309362347398,False,False
540062,2016,גמנסיה עברית הרצליה,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,33.416666666666664,19801.574599490963,6264.583635162095,10425.00377389859,1002.292310889443,317.59355777223607,96.24785543443096,-14.26503740648379,0.1121529509559434,0.0082440230832646,7.101675971619444,85.01754098360655,86.9694382022472,0.2568306010928962,0.7584269662921348,183.0,178.0,1203.0,10.0,23821294.24318763,7536294.1131,12541279.540000005,1205757.65,382065.05,115786.17008762044,-17160.84,134.92000000000002,85.99348959292688,361.0,5.8916442118257715,False,False,-1.0082959744078273,-0.47011252021416305,False,False
540070,2013,"תיכון חדש ע""ש רבין",תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,33.76470588235294,18129.54264608005,6516.689940853658,8275.909529616725,987.179712543554,238.7052177700349,222.42951707308063,-15.05163763066202,0.0934937572590011,0.0238095238095238,7.0707241072602764,85.45076923076924,88.93486486486486,0.1794871794871795,0.7384615384615385,195.0,195.0,1148.0,28.0,20812714.9576999,7481160.0521,9500744.14,1133282.31,274033.59,255349.08559989656,-17279.28,107.33083333333332,87.19281704781704,390.0,5.968707559985366,False,False,-0.9908548825831882,-0.46650906659911273,False,False
540070,2014,"תיכון חדש ע""ש רבין",תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,33.76470588235294,18129.54264608005,6516.689940853658,8275.909529616725,987.179712543554,238.7052177700349,222.42951707308063,-15.05163763066202,0.0934937572590011,0.0238095238095238,7.0707241072602764,85.30497695852534,86.79298165137615,0.152073732718894,0.7247706422018348,217.0,218.0,1148.0,28.0,20812714.9576999,7481160.0521,9500744.14,1133282.31,274033.59,255349.08559989656,-17279.28,107.33083333333332,86.04897930495075,435.0,6.077642243349034,False,False,-1.0056256901602953,-0.47137946008323267,False,False
540070,2015,"תיכון חדש ע""ש רבין",תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,33.76470588235294,18129.54264608005,6516.689940853658,8275.909529616725,987.179712543554,238.7052177700349,222.42951707308063,-15.05163763066202,0.0934937572590011,0.0238095238095238,7.0707241072602764,87.01191780821918,88.60427927927928,0.2054794520547945,0.7207207207207207,219.0,222.0,1148.0,28.0,20812714.9576999,7481160.0521,9500744.14,1133282.31,274033.59,255349.08559989656,-17279.28,107.33083333333332,87.80809854374922,441.0,6.091309882077698,False,False,-0.9913698204096001,-0.4729778664180888,False,False
540070,2016,"תיכון חדש ע""ש רבין",תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,33.76470588235294,18129.54264608005,6516.689940853658,8275.909529616725,987.179712543554,238.7052177700349,222.42951707308063,-15.05163763066202,0.0934937572590011,0.0238095238095238,7.0707241072602764,88.54847826086957,89.18050847457627,0.2771739130434782,0.8641304347826086,184.0,184.0,1148.0,28.0,20812714.9576999,7481160.0521,9500744.14,1133282.31,274033.59,255349.08559989656,-17279.28,107.33083333333332,88.86449336772293,368.0,5.910796644040527,False,False,-1.0217724969563053,-0.5034923768715182,False,False
540088,2013,עירוני י' אליאנס,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,36.022222222222226,15399.829640127458,4772.348969093152,8986.045015422582,915.6007402837752,114.16438618136954,56.90933235447655,-16.639086983343613,0.0725786551511412,0.0,7.3914152346753585,87.35018450184502,87.61468864468866,0.2066420664206642,0.8754578754578755,271.0,273.0,1621.0,0.0,24963123.84664661,7735977.6789,14566378.970000006,1484188.7999999998,185060.47000000003,92250.02774660649,-26971.96,117.65,87.48243657326684,544.0,6.300785794663244,False,False,-1.0008874830630807,-0.534218032890576,False,False
540088,2014,עירוני י' אליאנס,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,36.022222222222226,15399.829640127458,4772.348969093152,8986.045015422582,915.6007402837752,114.16438618136954,56.90933235447655,-16.639086983343613,0.0725786551511412,0.0,7.3914152346753585,88.06201492537313,89.19342105263156,0.1455223880597015,0.9210526315789472,268.0,266.0,1621.0,0.0,24963123.84664661,7735977.6789,14566378.970000006,1484188.7999999998,185060.47000000003,92250.02774660649,-26971.96,117.65,88.62771798900235,534.0,6.282266746896006,True,False,-1.0854875045577312,-0.5449911023169095,False,True
540088,2015,עירוני י' אליאנס,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,36.022222222222226,15399.829640127458,4772.348969093152,8986.045015422582,915.6007402837752,114.16438618136954,56.90933235447655,-16.639086983343613,0.0725786551511412,0.0,7.3914152346753585,90.20288888888888,88.8618315018315,0.2666666666666666,0.9084249084249084,270.0,273.0,1621.0,0.0,24963123.84664661,7735977.6789,14566378.970000006,1484188.7999999998,185060.47000000003,92250.02774660649,-26971.96,117.65,89.53236019536018,543.0,6.298949246855942,True,False,-1.0642924816298647,-0.5534027887641286,False,True
540088,2016,עירוני י' אליאנס,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,36.022222222222226,15399.829640127458,4772.348969093152,8986.045015422582,915.6007402837752,114.16438618136954,56.90933235447655,-16.639086983343613,0.0725786551511412,0.0,7.3914152346753585,90.53266666666669,87.42371428571428,0.2476190476190476,0.9428571428571428,315.0,315.0,1621.0,0.0,24963123.84664661,7735977.6789,14566378.970000006,1484188.7999999998,185060.47000000003,92250.02774660649,-26971.96,117.65,88.97819047619049,630.0,6.447305862541213,True,False,-1.0576231899365278,-0.5632716760641587,False,True
540112,2013,עירוני א' לאמנויות,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,35.02439024390244,15830.611440763383,5852.685538509749,7244.083314763232,1252.9580919220057,208.512569637883,146.74964180794697,-15.46565459610028,0.0821541318477251,0.0103376981392143,7.280697195384741,83.7968269230769,88.79057971014494,0.1778846153846154,0.6886792452830188,208.0,212.0,1436.0,15.0,22732758.02893622,8404456.4333,10402503.64,1799247.8199999998,299424.05,210732.48563621184,-22208.68,117.97333333333331,86.29370331661093,420.0,6.042632833682381,False,False,-0.9961446135954282,-0.4856960515698359,False,False
540112,2014,עירוני א' לאמנויות,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,35.02439024390244,15830.611440763383,5852.685538509749,7244.083314763232,1252.9580919220057,208.512569637883,146.74964180794697,-15.46565459610028,0.0821541318477251,0.0103376981392143,7.280697195384741,86.15296116504855,89.59164251207729,0.1601941747572815,0.6859903381642513,206.0,207.0,1436.0,15.0,22732758.02893622,8404456.4333,10402503.64,1799247.8199999998,299424.05,210732.48563621184,-22208.68,117.97333333333331,87.87230183856292,413.0,6.025865973825314,False,False,-1.021192580227805,-0.49038735412975215,False,False
540112,2015,עירוני א' לאמנויות,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,35.02439024390244,15830.611440763383,5852.685538509749,7244.083314763232,1252.9580919220057,208.512569637883,146.74964180794697,-15.46565459610028,0.0821541318477251,0.0103376981392143,7.280697195384741,88.37689814814814,90.27930555555557,0.199074074074074,0.8009259259259259,216.0,216.0,1436.0,15.0,22732758.02893622,8404456.4333,10402503.64,1799247.8199999998,299424.05,210732.48563621184,-22208.68,117.97333333333331,89.32810185185186,432.0,6.07073772800249,False,False,-0.9853906763522031,-0.5091280731871275,False,False
540112,2016,עירוני א' לאמנויות,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי,רשמי,"חט""ב ועליונה",1.0,35.02439024390244,15830.611440763383,5852.685538509749,7244.083314763232,1252.9580919220057,208.512569637883,146.74964180794697,-15.46565459610028,0.0821541318477251,0.0103376981392143,7.280697195384741,87.35596837944664,89.75632812500001,0.1857707509881423,0.74609375,253.0,256.0,1436.0,15.0,22732758.02893622,8404456.4333,10402503.64,1799247.8199999998,299424.05,210732.48563621184,-22208.68,117.97333333333331,88.55614825222332,509.0,6.234410725718371,False,False,-0.9858495794507276,-0.5014000805880505,False,False
540120,2013,עירוני תורני ב' ג',תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",2.0,23.55,25255.63136252296,8297.942932908705,10992.568237791931,812.2715498938429,194.987898089172,487.6718266418567,-8.18547770700637,0.1344798301486199,0.0308641975308641,6.18826412308259,76.46835616438356,78.35953488372093,0.0987654320987654,0.3255813953488372,81.0,86.0,471.0,15.0,11895402.371748311,3908331.1214,5177499.640000001,382579.9,91839.3,229693.4303483145,-3855.36,63.34,77.41394552405225,167.0,5.123963979403259,False,False,-1.0352714840318211,-0.4672570468709924,False,False
540120,2014,עירוני תורני ב' ג',תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,12.975507029137235,תל אביב,יהודי,ממלכתי דתי,רשמי,"חט""ב ועליונה",2.0,23.55,25255.63136252296,8297.942932908705,10992.568237791931,812.2715498938429,194.987898089172,487.6718266418567,-8.18547770700637,0.1344798301486199,0.0308641975308641,6.18826412308259,76.6672,82.04691358024691,0.0625,0.3086419753086419,80.0,81.0,471.0,15.0,11895402.371748311,3908331.1214,5177499.640000001,382579.9,91839.3,229693.4303483145,-3855.36,63.34,79.35705679012345,161.0,5.087596335232384,False,False,-1.016962471621398,-0.463212988548659,False,False
